annee,mois,Région,Classe d'âge,Taux de passages aux urgences pour grippe,Taux d'hospitalisations après passages aux urgences pour grippe,Taux d'actes médicaux SOS médecins pour grippe
2024,10,Bretagne,65 ans ou plus,107.633113909,163.84332519175,993.62576666
2024,10,Bretagne,Tous âges,110.20681372425,125.20852161775001,2319.438695525
2024,10,Centre-Val de Loire,00-04 ans,357.887761485,0.0,1439.0064667825
2024,10,Centre-Val de Loire,05-14 ans,261.0241532875,0.0,5253.7311157
2024,10,Centre-Val de Loire,15-64 ans,197.48797044325,23.2126276695,8947.897334
2024,10,Centre-Val de Loire,65 ans ou plus,74.685583021,38.2757128155,3853.1332672
2024,10,Centre-Val de Loire,Tous âges,194.419054875,28.26475890075,6814.129631175
2024,10,Corse,00-04 ans,322.58064515,1666.666666675,98.0392156875
2024,10,Corse,05-14 ans,287.35632185,0.0,299.7622309125
2024,10,Corse,15-64 ans,207.74975116,0.0,619.6888749725
2024,10,Corse,65 ans ou plus,0.0,0.0,306.8524096375
2024,10,Corse,Tous âges,164.72829400749998,63.775510205,462.5540666125
2024,10,Grand Est,00-04 ans,343.552949135,149.5974955275,1347.066936675
2024,10,Grand Est,05-14 ans,187.5738504425,0.0,2992.2205642
2024,10,Grand Est,15-64 ans,209.0977072775,132.495465137,4860.906650375
2024,10,Grand Est,65 ans ou plus,104.95431318525,116.763685528,2535.2722667
2024,10,Grand Est,Tous âges,193.088559925,119.2725191255,3789.249778475
2024,10,Guadeloupe,00-04 ans,122.850864485,0.0,
2024,10,Guadeloupe,05-14 ans,270.13349382,0.0,
2024,10,Guadeloupe,15-64 ans,207.85283773,0.0,
2024,10,Guadeloupe,65 ans ou plus,144.95798319250002,0.0,
2024,10,Guadeloupe,Tous âges,189.172101669,0.0,
2024,10,Guyane,00-04 ans,1575.9725022125,1185.8797573,
2024,10,Guyane,05-14 ans,279.304029305,0.0,
2024,10,Guyane,15-64 ans,279.3724481375,356.08606249,
2024,10,Guyane,65 ans ou plus,0.0,0.0,
2024,10,Guyane,Tous âges,500.6946109575,411.5292927825,
2024,10,Hauts-de-France,00-04 ans,234.7943499425,65.4450261775,672.6127663225
2024,10,Hauts-de-France,05-14 ans,241.63518581750003,0.0,1967.73690915
2024,10,Hauts-de-France,15-64 ans,178.13983437,164.11485129,3349.4339163249997
2024,10,Hauts-de-France,65 ans ou plus,115.61116074200001,138.30656258375,1893.6234067
2024,10,Hauts-de-France,Tous âges,176.49647066,138.286190998,2552.282032825
2024,10,Martinique,00-04 ans,0.0,0.0,759.1324201
2024,10,Martinique,05-14 ans,294.288745165,0.0,1230.1587301499999
2024,10,Martinique,15-64 ans,36.71071953,0.0,1657.6086704175
2024,10,Martinique,65 ans ou plus,0.0,0.0,905.5010893250001
2024,10,Martinique,Tous âges,52.940988413499994,0.0,1278.9052289649999
2024,10,Mayotte,00-04 ans,0.0,0.0,
2024,10,Mayotte,05-14 ans,0.0,0.0,
2024,10,Mayotte,15-64 ans,381.52713796750004,0.0,
2024,10,Mayotte,65 ans ou plus,0.0,0.0,
2024,10,Mayotte,Tous âges,205.01838624,0.0,
2024,10,Normandie,00-04 ans,136.98888059125,344.0012368575,805.38949812
2024,10,Normandie,05-14 ans,111.87316534749999,0.0,3224.59061055
2024,10,Normandie,15-64 ans,197.2540580975,97.73888799025,4889.6200044
2024,10,Normandie,65 ans ou plus,128.68837108099999,120.34163721625,1739.40734535
2024,10,Normandie,Tous âges,163.730039385,119.4402728525,3638.6273689
2024,10,Nouvelle Aquitaine,00-04 ans,372.1218843475,477.784540475,937.8681358425
2024,10,Nouvelle Aquitaine,05-14 ans,139.40027143,0.0,2668.8875046499998
2024,10,Nouvelle Aquitaine,15-64 ans,100.46041174525,56.671170407,3686.732739475
2024,10,Nouvelle Aquitaine,65 ans ou plus,71.645836426,88.90230931549999,1138.649682615
2024,10,Nouvelle Aquitaine,Tous âges,117.2388697375,90.77152251525,2795.31559935
2024,10,Occitanie,00-04 ans,86.7326979415,208.68426819,1290.4345766425
2024,10,Occitanie,05-14 ans,140.0801984675,73.529411765,2488.8306072
2024,10,Occitanie,15-64 ans,125.27752645250001,43.797879777000006,3474.920988875
2024,10,Occitanie,65 ans ou plus,78.353586892,52.112922991,489.8707718825
2024,10,Occitanie,Tous âges,110.5493020855,59.088515830999995,2652.32664065
2024,10,Pays de la Loire,00-04 ans,21.75805047875,0.0,1162.92457492
2024,10,Pays de la Loire,05-14 ans,75.865591388,0.0,2302.506925475
2024,10,Pays de la Loire,15-64 ans,142.33691393425,54.1125541125,2753.2206244
2024,10,Pays de la Loire,65 ans ou plus,104.849998796,144.38839909325,368.9999386825
2024,10,Pays de la Loire,Tous âges,113.426928702,92.50866195825,2002.81798585
2024,10,Provence-Alpes-Côte d'Azur,00-04 ans,260.984711225,328.10282974,2924.582458025
2024,10,Provence-Alpes-Côte d'Azur,05-14 ans,264.96631823,414.3934783,6423.125890525
2024,10,Provence-Alpes-Côte d'Azur,15-64 ans,194.211885785,70.43885475900001,7868.817751325
2024,10,Provence-Alpes-Côte d'Azur,65 ans ou plus,122.308894204,117.39901088975,4292.1508243749995
2024,10,Provence-Alpes-Côte d'Azur,Tous âges,189.2358273975,127.63511205975,6343.3799068
2024,10,Réunion,00-04 ans,3163.818694225,531.975099025,
2024,10,Réunion,05-14 ans,2089.48130945,1212.121212125,
2024,10,Réunion,15-64 ans,782.9363661675,748.53335388,
2024,10,Réunion,65 ans ou plus,806.7308963375,577.6872908125,
2024,10,Réunion,Tous âges,1274.453202075,693.9806032849999,
2024,10,Île-de-France,00-04 ans,258.41911681,168.09176846424998,917.752800855
2024,10,Île-de-France,05-14 ans,181.29728498,41.59733777,1965.0767216
2024,10,Île-de-France,15-64 ans,412.87152345000004,166.14572454,2884.0427743
2024,10,Île-de-France,65 ans ou plus,209.551876555,166.8504585875,1064.0418129925001
2024,10,Île-de-France,Tous âges,328.927813075,160.23065710999998,2093.366898175
2024,11,Auvergne et Rhône-Alpes,00-04 ans,256.55191189,237.00247826,1716.295564525
2024,11,Auvergne et Rhône-Alpes,05-14 ans,144.326047829,216.13832853,3601.553714025
2024,11,Auvergne et Rhône-Alpes,15-64 ans,153.081018121,102.193551257,3913.124145675
2024,11,Auvergne et Rhône-Alpes,65 ans ou plus,131.7009810645,215.98731203225,1233.1454450225
2024,11,Auvergne et Rhône-Alpes,Tous âges,157.4827992715,176.9846793325,3070.10990705
2024,11,Bourgogne et Franche-Comté,00-04 ans,429.3141957175,544.0170516625,1488.404483275
2024,11,Bourgogne et Franche-Comté,05-14 ans,450.1664435,334.45190156750004,3645.29726595
2024,11,Bourgogne et Franche-Comté,15-64 ans,293.4813839175,62.288049978000004,4533.698254075
2024,11,Bourgogne et Franche-Comté,65 ans ou plus,124.316352148,148.597564925,671.403474005
2024,11,Bourgogne et Franche-Comté,Tous âges,277.587466205,143.29091951549998,3535.7036644
2024,11,Bretagne,00-04 ans,796.0227029975,429.18454935,1335.5485261
2024,11,Bretagne,05-14 ans,608.368864205,381.679389325,4030.58824735
2024,11,Bretagne,15-64 ans,164.3560174675,226.5023550675,4219.97194125
2024,11,Bretagne,65 ans ou plus,185.145389217,303.60462271750004,1626.9650847725
2024,11,Bretagne,Tous âges,275.7366112575,284.117138725,3339.5911824
2024,11,Centre-Val de Loire,00-04 ans,533.26605679,492.6251628425,210.970464135
2024,11,Centre-Val de Loire,05-14 ans,589.57698285,155.279503105,7837.4385224
2024,11,Centre-Val de Loire,15-64 ans,208.79534889500002,0.0,9013.104526525
2024,11,Centre-Val de Loire,65 ans ou plus,95.48547552999999,36.8475339975,3127.7219408250003
2024,11,Centre-Val de Loire,Tous âges,274.7439979875,64.1419191925,6835.1647452
2024,11,Corse,00-04 ans,378.7878788,0.0,402.50151582750004
2024,11,Corse,05-14 ans,630.9335443025,0.0,891.7462179275001
2024,11,Corse,15-64 ans,470.232052185,328.947368425,851.1524355225
2024,11,Corse,65 ans ou plus,133.6898395725,98.0392156875,547.445255475
2024,11,Corse,Tous âges,375.12016292249996,172.8110599075,781.5712511649999
2024,11,Grand Est,00-04 ans,768.8434282525,554.1893972949999,2055.80306185
2024,11,Grand Est,05-14 ans,393.0982604325,367.61523968,3639.845919975
2024,11,Grand Est,15-64 ans,217.47408211500002,132.8525280195,6063.38901175
2024,11,Grand Est,65 ans ou plus,232.11512650750004,297.83447845,1926.997717875
2024,11,Grand Est,Tous âges,298.8583565975,254.7442163975,4594.56310815
2024,11,Guadeloupe,00-04 ans,513.551543805,714.285714275,
2024,11,Guadeloupe,05-14 ans,276.6439289875,0.0,
2024,11,Guadeloupe,15-64 ans,172.5999618025,235.849056605,
2024,11,Guadeloupe,65 ans ou plus,147.624099905,0.0,
2024,11,Guadeloupe,Tous âges,254.2124752855,193.7984496125,
2024,11,Guyane,00-04 ans,5093.532448925,3290.444734825,
2024,11,Guyane,05-14 ans,1447.363753875,2083.333333325,
2024,11,Guyane,15-64 ans,374.9792033475,182.481751825,
2024,11,Guyane,65 ans ou plus,575.8755295325,0.0,
2024,11,Guyane,Tous âges,1318.3746440725,830.239970265,
2024,11,Hauts-de-France,00-04 ans,468.2400672175,181.606487595,1410.0103786775
2024,11,Hauts-de-France,05-14 ans,366.78590288625,359.172992265,3598.517028925
2024,11,Hauts-de-France,15-64 ans,294.700781425,163.7661955075,4534.54113105
2024,11,Hauts-de-France,65 ans ou plus,226.02638010675003,270.20184296975,2012.9961601
2024,11,Hauts-de-France,Tous âges,311.2511450175,225.35629504075,3603.468489375
2024,11,Martinique,00-04 ans,94.6969696975,510.204081625,464.1297043
2024,11,Martinique,05-14 ans,109.1703056775,0.0,4641.0182811
2024,11,Martinique,15-64 ans,418.9773885,709.3625798749999,3619.74574815
2024,11,Martinique,65 ans ou plus,240.04710245500002,0.0,1699.9319035849999
2024,11,Martinique,Tous âges,280.95448343249996,321.19200885,2829.17896625
2024,11,Mayotte,00-04 ans,0.0,0.0,
2024,11,Mayotte,05-14 ans,0.0,0.0,
2024,11,Mayotte,15-64 ans,64.599483205,0.0,
2024,11,Mayotte,65 ans ou plus,0.0,0.0,
2024,11,Mayotte,Tous âges,38.94080997,0.0,
2024,11,Normandie,00-04 ans,663.14718262,400.898985605,1768.3682772355
2024,11,Normandie,05-14 ans,539.30706428,590.642913735,6695.619013375001
2024,11,Normandie,15-64 ans,355.47276475250004,135.122680592,6746.7498257
2024,11,Normandie,65 ans ou plus,390.0509333,536.2034651845,1560.052396915
2024,11,Normandie,Tous âges,423.26823826500004,385.3677890675,5403.819016225
2024,11,Nouvelle Aquitaine,00-04 ans,797.9398613575,568.36496701,1926.1301484
2024,11,Nouvelle Aquitaine,05-14 ans,312.108572545,0.0,3938.626563
2024,11,Nouvelle Aquitaine,15-64 ans,158.23514555075,109.5965685945,5168.413402625
2024,11,Nouvelle Aquitaine,65 ans ou plus,97.9593976095,138.2068052135,1359.3796415000002
2024,11,Nouvelle Aquitaine,Tous âges,213.088294865,145.48242219424998,4006.9036587
2024,11,Occitanie,00-04 ans,182.65076547525,122.1072044725,1650.436652425
2024,11,Occitanie,05-14 ans,201.10539515575,75.30120482,4255.260134675
2024,11,Occitanie,15-64 ans,160.7744476,54.355503147250005,4701.620615375
2024,11,Occitanie,65 ans ou plus,141.6804970815,171.5853868435,1808.173362825
2024,11,Occitanie,Tous âges,162.985228055,121.95694501025,3806.779188225
2024,11,Pays de la Loire,00-04 ans,544.7379799475,121.3592233,1238.504660445
2024,11,Pays de la Loire,05-14 ans,240.4912145775,267.37967915,3612.466931175
2024,11,Pays de la Loire,15-64 ans,207.70907021,148.493188775,3421.71905095
2024,11,Pays de la Loire,65 ans ou plus,162.278716292,201.92616811025,682.276345725
2024,11,Pays de la Loire,Tous âges,232.4053391075,179.538703486,2581.6450393249997
2024,11,Provence-Alpes-Côte d'Azur,00-04 ans,653.682931825,646.14056724,4639.837714875
2024,11,Provence-Alpes-Côte d'Azur,05-14 ans,490.37133736,601.275888885,7713.1002884
2024,11,Provence-Alpes-Côte d'Azur,15-64 ans,276.7151390925,120.72775827174999,9890.94250225
2024,11,Provence-Alpes-Côte d'Azur,65 ans ou plus,209.9877612425,266.1191656075,4409.306017625
2024,11,Provence-Alpes-Côte d'Azur,Tous âges,329.1249691275,257.09058446,7882.877983050001
2024,11,Réunion,00-04 ans,2462.461241075,731.4328582125,
2024,11,Réunion,05-14 ans,1686.85106925,1028.9006768,
2024,11,Réunion,15-64 ans,570.201756165,332.82960233,
2024,11,Réunion,65 ans ou plus,760.1536442925,879.7680249425,
2024,11,Réunion,Tous âges,1019.7585602875,598.5339333325,
2024,11,Île-de-France,00-04 ans,883.5702624324999,441.32778507,2278.3040381250003
2024,11,Île-de-France,05-14 ans,895.256095865,493.1557500025,5636.0634352
2024,11,Île-de-France,15-64 ans,753.1960432425001,326.28604977475,6361.8197567
2024,11,Île-de-France,65 ans ou plus,327.48218648249997,358.20908399250004,2081.590458875
2024,11,Île-de-France,Tous âges,719.304237415,363.31517844,4782.633221874999
2024,12,Auvergne et Rhône-Alpes,00-04 ans,3850.1995681219996,3556.7484836360004,10158.99642528
2024,12,Auvergne et Rhône-Alpes,05-14 ans,3055.903436854,2510.6915032019997,18605.8365069
2024,12,Auvergne et Rhône-Alpes,15-64 ans,1628.52719028,1525.975799894,15242.72035364
2024,12,Auvergne et Rhône-Alpes,65 ans ou plus,2606.7188528280003,3633.2855493020006,5365.182711894
2024,12,Auvergne et Rhône-Alpes,Tous âges,2305.3067466780003,2904.491589884,12922.57779062
2024,12,Bourgogne et Franche-Comté,00-04 ans,4834.4215492,5286.46265078,14584.925114820002
2024,12,Bourgogne et Franche-Comté,05-14 ans,4420.982002242,2646.058567,22859.773694440002
2024,12,Bourgogne et Franche-Comté,15-64 ans,2522.6676529280003,2039.029881602,18265.36712902
2024,12,Bourgogne et Franche-Comté,65 ans ou plus,2846.513867312,3645.258472634,6481.480052762
2024,12,Bourgogne et Franche-Comté,Tous âges,3169.951793762,3256.0378665420003,17272.43031542
2024,12,Bretagne,00-04 ans,5469.25193292,3256.7411561,7972.42801976
2024,12,Bretagne,05-14 ans,4217.07642832,2686.0788236480003,15761.959732
2024,12,Bretagne,15-64 ans,1285.53165235,1185.678887126,14786.03809762
2024,12,Bretagne,65 ans ou plus,1735.810321256,2256.749793564,5365.4660758400005
2024,12,Bretagne,Tous âges,2119.115991264,1962.847710392,12376.73415828
2024,12,Centre-Val de Loire,00-04 ans,3954.3458308739996,2328.9500467999997,3176.128358984
2024,12,Centre-Val de Loire,05-14 ans,4352.51555059,1424.7519221179998,15429.813288280002
2024,12,Centre-Val de Loire,15-64 ans,1660.686473982,887.225069024,15037.2941388
2024,12,Centre-Val de Loire,65 ans ou plus,1427.0297211060001,1755.427547896,5976.146654779999
2024,12,Centre-Val de Loire,Tous âges,2275.94949658,1495.936497284,11787.33759632
2024,12,Corse,00-04 ans,5274.41214118,7666.6666666,11099.9686202
2024,12,Corse,05-14 ans,4491.821005772001,3095.23809524,11875.143963760001
2024,12,Corse,15-64 ans,2676.200063594,1077.1201158,12010.74552362
2024,12,Corse,65 ans ou plus,2078.9814612319997,2387.106684408,6242.3679702
2024,12,Corse,Tous âges,2793.335648182,2112.761679784,11237.958209280001
2024,12,Grand Est,00-04 ans,6187.39372438,4965.53645086,7732.161952959999
2024,12,Grand Est,05-14 ans,5341.6487424,3649.4412469000004,13339.49242182
2024,12,Grand Est,15-64 ans,2640.03630088,2382.6264383320004,15330.95203936
2024,12,Grand Est,65 ans ou plus,3866.120171316,4706.3484546380005,7886.61892056
2024,12,Grand Est,Tous âges,3741.424127964,3878.354212192,12862.19192144
2024,12,Guadeloupe,00-04 ans,1285.459083672,0.0,
2024,12,Guadeloupe,05-14 ans,1050.187927282,0.0,
2024,12,Guadeloupe,15-64 ans,1068.11407483,876.4568764600001,
2024,12,Guadeloupe,65 ans ou plus,1493.315992482,1561.5759361,
2024,12,Guadeloupe,Tous âges,1191.279966178,1098.66080368,
2024,12,Guyane,00-04 ans,4238.359557459999,3718.6940966,
2024,12,Guyane,05-14 ans,1150.84390126,833.33333334,
2024,12,Guyane,15-64 ans,820.0567725139999,264.90066226,
2024,12,Guyane,65 ans ou plus,858.55440694,988.2352941199999,
2024,12,Guyane,Tous âges,1462.8721720879998,999.7340066680001,
2024,12,Hauts-de-France,00-04 ans,6497.4792596,5737.87374246,8049.132128040001
2024,12,Hauts-de-France,05-14 ans,4599.90391566,2796.13277108,14154.01486818
2024,12,Hauts-de-France,15-64 ans,2396.661065818,2110.317601104,15185.69581166
2024,12,Hauts-de-France,65 ans ou plus,2973.772781104,3868.1908946639996,7384.09724866
2024,12,Hauts-de-France,Tous âges,3324.5430688,3338.07585204,13200.71136226
2024,12,Martinique,00-04 ans,606.7557620059999,1481.48148148,3359.1242479599996
2024,12,Martinique,05-14 ans,411.93033685,909.0909091,11651.90670408
2024,12,Martinique,15-64 ans,504.068827232,375.15425749999997,12280.78212838
2024,12,Martinique,65 ans ou plus,1511.7806895620001,1736.8014446519999,5321.93257782
2024,12,Martinique,Tous âges,791.231610874,1156.960406884,9396.42587522
2024,12,Mayotte,00-04 ans,936.76098798,0.0,
2024,12,Mayotte,05-14 ans,0.0,0.0,
2024,12,Mayotte,15-64 ans,114.94252873600001,0.0,
2024,12,Mayotte,65 ans ou plus,0.0,0.0,
2024,12,Mayotte,Tous âges,350.34949607600004,0.0,
2024,12,Normandie,00-04 ans,6244.1062006600005,4535.56234902,10970.467385
2024,12,Normandie,05-14 ans,4897.61198376,3116.35115168,22536.0034132
2024,12,Normandie,15-64 ans,2439.1267499220003,2371.572641074,21838.7246304
2024,12,Normandie,65 ans ou plus,3485.98277806,4389.6542798,7966.68700258
2024,12,Normandie,Tous âges,3508.3313472399996,3675.7539909600005,18862.12644572
2024,12,Nouvelle Aquitaine,00-04 ans,4199.112126739999,3417.714519342,7376.26880328
2024,12,Nouvelle Aquitaine,05-14 ans,2822.689818924,1896.26224099,15015.06251834
2024,12,Nouvelle Aquitaine,15-64 ans,1458.407533774,1362.77233579,14827.66630162
2024,12,Nouvelle Aquitaine,65 ans ou plus,1826.0427113060002,2364.0763277220003,5600.539295500001
2024,12,Nouvelle Aquitaine,Tous âges,1989.2773838419998,2079.391297794,12578.031808759999
2024,12,Occitanie,00-04 ans,3314.3613910020003,2713.238224802,7804.32092032
2024,12,Occitanie,05-14 ans,2578.487397402,1247.23734125,13896.699430960001
2024,12,Occitanie,15-64 ans,1341.793792126,956.08318739,13954.18051786
2024,12,Occitanie,65 ans ou plus,1603.833116494,2153.514966428,6134.510618440001
2024,12,Occitanie,Tous âges,1746.9213297579997,1755.85895983,11888.498961360001
2024,12,Pays de la Loire,00-04 ans,5691.169862500001,4064.2295135399995,6645.539945940001
2024,12,Pays de la Loire,05-14 ans,3320.8412901999995,2824.54522468,13673.6249278
2024,12,Pays de la Loire,15-64 ans,1263.858419046,1055.573689162,11883.01352386
2024,12,Pays de la Loire,65 ans ou plus,1917.425716982,2542.701808972,3137.425469664
2024,12,Pays de la Loire,Tous âges,2207.204429854,2132.83734419,9512.96023728
2024,12,Provence-Alpes-Côte d'Azur,00-04 ans,6054.03965968,6102.5712878799995,13352.538467180002
2024,12,Provence-Alpes-Côte d'Azur,05-14 ans,4933.67145482,4484.26446754,21554.5059038
2024,12,Provence-Alpes-Côte d'Azur,15-64 ans,2577.3161833980002,2198.75520123,20721.8514452
2024,12,Provence-Alpes-Côte d'Azur,65 ans ou plus,2786.4430471500004,3711.152116008,9952.81851766
2024,12,Provence-Alpes-Côte d'Azur,Tous âges,3398.38125055,3456.527441462,18294.816573199998
2024,12,Réunion,00-04 ans,1628.3440948,1076.107922882,
2024,12,Réunion,05-14 ans,1210.4771069839999,1479.16666668,
2024,12,Réunion,15-64 ans,557.634678142,367.68927120399997,
2024,12,Réunion,65 ans ou plus,595.204450636,688.8578637180001,
2024,12,Réunion,Tous âges,801.69186122,608.925115022,
2024,12,Île-de-France,00-04 ans,8345.73315126,5845.02914696,12701.25943056
2024,12,Île-de-France,05-14 ans,7887.171291659999,4431.27252446,21635.1122134
2024,12,Île-de-France,15-64 ans,4053.3185274800003,2008.616789824,21829.5171504
2024,12,Île-de-France,65 ans ou plus,2661.9502708600003,3611.7648886199995,8605.29126896
2024,12,Île-de-France,Tous âges,4954.76990134,3320.9947925399997,18604.88918
2025,1,Auvergne et Rhône-Alpes,00-04 ans,10348.89910905,8825.961785175,24594.12648375
2025,1,Auvergne et Rhône-Alpes,05-14 ans,5635.931545625,4449.282536299999,36712.48920975
2025,1,Auvergne et Rhône-Alpes,15-64 ans,2653.848490425,2201.780215525,25670.173177
2025,1,Auvergne et Rhône-Alpes,65 ans ou plus,4143.072776925,6108.843414375,8559.320525275001
2025,1,Auvergne et Rhône-Alpes,Tous âges,4219.092908625,4908.4709711,24625.39354775
2025,1,Bourgogne et Franche-Comté,00-04 ans,13325.88835975,9956.989567175,23723.09678475
2025,1,Bourgogne et Franche-Comté,05-14 ans,9544.561666725,4481.851681,33927.2481845
2025,1,Bourgogne et Franche-Comté,15-64 ans,3895.0038524499996,2234.897401225,26219.559713000002
2025,1,Bourgogne et Franche-Comté,65 ans ou plus,4052.9705347999998,5410.141126225,10782.510487725001
2025,1,Bourgogne et Franche-Comté,Tous âges,5826.917875925,4613.932189675,25969.34844625
2025,1,Bretagne,00-04 ans,11807.9142488,7464.153312375,19681.33802675
2025,1,Bretagne,05-14 ans,4959.407174725,4262.444032925,34259.3483525
2025,1,Bretagne,15-64 ans,2059.47080715,2039.2070792749998,27290.23813975
2025,1,Bretagne,65 ans ou plus,2886.048645,3752.98849465,7469.807482175
2025,1,Bretagne,Tous âges,3461.1055748,3313.69883025,24758.07606475
2025,1,Centre-Val de Loire,00-04 ans,11543.540907325001,6864.911376475,8805.331089475
